id,dish_id,dish_name,servings,ingredient_id,ingredient_name,recipe_quantity,recipe_unit,business_id,IsFullRecipe,IsSubRecipe,shelf_life_days,cost_per_pack_unit,ingredient_total_cost,is_active,menu_price,cost_percent,final_price,prep_time_minutes,storage_temp_fahrenheit,serving_cost,Ingredient_note,full_recipe_id
4,11,Lemon Poppy Seed Bites,26,ec64b17b-abef-4851-b3d0-accc81e5f6d2,Maple Syrup,2.0,cup,20c3cc19-de6d-4544-81f7-573de2a9052f,True,False,0.0,,5.92,True,6.25,19.34,6.25,0.0,0.0,1.21,,
5,11,Lemon Poppy Seed Bites,26,2b39f300-9e30-439a-b061-d138eb66e993,"Juice, Lemon, Fresh",10.0,oz,20c3cc19-de6d-4544-81f7-573de2a9052f,True,False,0.0,,0.8,True,6.25,19.34,6.25,0.0,0.0,1.21,,
6,11,Lemon Poppy Seed Bites,26,0c6bd517-4ab5-4ac5-a99f-b929b479c030,"Lemons, Fresh",4.0,lemon,20c3cc19-de6d-4544-81f7-573de2a9052f,True,False,0.0,,2.36,True,6.25,19.34,6.25,0.0,0.0,1.21,,
7,11,Lemon Poppy Seed Bites,26,3dc9919a-b766-41bf-9068-e22cf4090e94,Poppy Seeds,2.0,oz,20c3cc19-de6d-4544-81f7-573de2a9052f,True,False,0.0,,1.17,True,6.25,19.34,6.25,0.0,0.0,1.21,,
8,11,Lemon Poppy Seed Bites,26,dc5b70ed-3614-4239-9db3-73872f9c6ebe,Coconut Flakes,6.0,oz,20c3cc19-de6d-4544-81f7-573de2a9052f,True,False,0.0,,1.14,True,6.25,19.34,6.25,0.0,0.0,1.21,,
9,11,Lemon Poppy Seed Bites,26,4a5e4b47-0cd6-46f8-a553-d237c419f3c6,"Bowl Container, Deli",26.0,bowl,20c3cc19-de6d-4544-81f7-573de2a9052f,True,False,0.0,,3.38,True,6.25,19.34,6.25,0.0,0.0,1.21,,
10,11,Lemon Poppy Seed Bites,26,8b3fc3d7-2314-4187-8e06-d16275694ad2,"Bowl Lids, Deli Round",26.0,ct,20c3cc19-de6d-4544-81f7-573de2a9052f,True,False,0.0,,1.82,True,6.25,19.34,6.25,0.0,0.0,1.21,,
1,13,Booster Bites,7,d5f5c21e-d86e-49cd-89ce-00f426d5c407,"Granola, Gluten-Free",1.0,lb,09a8e2e9-a02b-4e47-8ff2-923edf00977b,True,False,0.0,,4.3,True,9.0,30.87,9.0,0.0,0.0,2.78,,
2,13,Booster Bites,7,7a71e7f8-e0fd-43a0-848e-c34f3099bed6,Almond Butter,0.25,cup,09a8e2e9-a02b-4e47-8ff2-923edf00977b,True,False,0.0,,0.58,True,9.0,30.87,9.0,0.0,0.0,2.78,,
3,13,Booster Bites,7,ee8b11d4-a101-458f-8643-25fe146703c1,Pecans,1.0,cup,09a8e2e9-a02b-4e47-8ff2-923edf00977b,True,False,0.0,,1.82,True,9.0,30.87,9.0,0.0,0.0,2.78,,
4,13,Booster Bites,7,28e73729-c8ee-4dbf-a83d-7ffd7a7d7ecf,Maple Syrup,0.5,cup,09a8e2e9-a02b-4e47-8ff2-923edf00977b,True,False,0.0,,1.48,True,9.0,30.87,9.0,0.0,0.0,2.78,,
5,13,Booster Bites,7,4f21667b-559e-44cc-8de8-359c7f4dddfd,Vanilla Extract,2.0,tbsp,09a8e2e9-a02b-4e47-8ff2-923edf00977b,True,False,0.0,,0.74,True,9.0,30.87,9.0,0.0,0.0,2.78,,
6,13,Booster Bites,7,dce2bf09-83d6-4d46-8183-02d5ee614b00,Cashews,1.0,cup,09a8e2e9-a02b-4e47-8ff2-923edf00977b,True,False,0.0,,1.82,True,9.0,30.87,9.0,0.0,0.0,2.78,,
7,13,Booster Bites,7,ebb79471-f07e-4c12-9afc-1b6f8b31e4be,Pumpkin Puree,1.0,can,09a8e2e9-a02b-4e47-8ff2-923edf00977b,True,False,0.0,,2.99,True,9.0,30.87,9.0,0.0,0.0,2.78,,
8,13,Booster Bites,7,5c338035-47e8-4fb5-8a5b-8cada9f4f5c9,"Coconut Milk, Canned",13.5,fl.oz,09a8e2e9-a02b-4e47-8ff2-923edf00977b,True,False,0.0,,2.16,True,9.0,30.87,9.0,0.0,0.0,2.78,,
9,13,Booster Bites,7,95539258-0a54-4746-93f1-d961dbaf9e29,Maple Syrup,4.0,fl.oz,09a8e2e9-a02b-4e47-8ff2-923edf00977b,True,False,0.0,,1.48,True,9.0,30.87,9.0,0.0,0.0,2.78,,
10,13,Booster Bites,7,1007f36e-6f55-478f-b33a-f68537857581,"Coconut Oil, Extra Virgin",1.5,oz,09a8e2e9-a02b-4e47-8ff2-923edf00977b,True,False,0.0,,0.23,True,9.0,30.87,9.0,0.0,0.0,2.78,,
11,13,Booster Bites,7,832ae00e-2895-4c14-82c6-fedfcc0b0b25,Apple Juice FOH (Subrecipe),1.0,cup,09a8e2e9-a02b-4e47-8ff2-923edf00977b,True,False,0.0,,0.74,True,9.0,30.87,9.0,0.0,0.0,2.78,,
12,13,Booster Bites,7,0606a47f-1fba-4b18-a2fc-2eb9cf67ef6a,"Bowl Container, Deli, 8 oz",7.0,bowl,09a8e2e9-a02b-4e47-8ff2-923edf00977b,True,False,0.0,,0.91,True,9.0,30.87,9.0,0.0,0.0,2.78,,
13,13,Booster Bites,7,4d82806c-3582-4603-b6d5-94c9ee74e87e,"Bowl Lids, Deli Round",7.0,ct,09a8e2e9-a02b-4e47-8ff2-923edf00977b,True,False,0.0,,0.49,True,9.0,30.87,9.0,0.0,0.0,2.78,,
14,13,Booster Bites,7,934f4316-cc73-41fb-80f9-df51060bb1b7,Himalayan Pink Salt,0.15,oz,09a8e2e9-a02b-4e47-8ff2-923edf00977b,True,False,0.0,,0.01,True,9.0,30.87,9.0,0.0,0.0,2.78,,
1,15,Boosters Bites,1,4ec71421-3a94-4bd9-9146-d8f934bc4ed9,Blue Bae,100.0,each,9fe1d2f3-24b7-43f1-976b-25ef0a1dd655,True,False,0.0,,1.87,True,7.5,24.93,7.5,0.0,0.0,1.87,,
1,16,Brownie Bites (2 pack),1,7b705c9c-17e1-48b2-bb5a-4c2b30b08241,Brownie Bites,0.66,each,a97edfde-746e-4a7d-9791-9078901e550b,True,False,0.0,,0.67,True,0.0,0.0,0.0,0.0,0.0,0.67,,
1,17,Booster Bites,1,a54791f9-28be-4fba-981a-464f000e6bf2,"E+ROSE Logo T-Shirt, Navy",1.0,,ff450e56-9bb4-4178-b2b1-ba952931ecc8,True,False,0.0,,11.86,True,0.0,0.0,0.0,0.0,0.0,11.86,,
1,18,Booster Bites,1,d6fc33d6-27ed-4ca3-af9b-f863b640b09e,"Baby Blue Hat, Small Logo",,,e7edd7fe-92ad-4f6c-a9e6-579be4835802,True,False,0.0,,,True,0.0,0.0,0.0,0.0,0.0,14.32,,
1,21,Cookie Dough Bites (Subrecipe),1,62dd161e-e409-45f5-af5d-aacecdeef287,Cookie Dough Bites,100.0,each,842e7323-5df6-4e7a-8651-3c214c46fc71,True,False,0.0,,0.38,True,0.0,0.0,0.0,0.0,0.0,0.38,1 Ball,
